ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
362,GBP,Evelyn,Malhotra,20121015,1,2049.0982,939C20A48A
362,AUD,Derek,She,20121015,1,2049.0982,15F8C8BAC7
339,USD,Sriniwa,Narayanan,20121015,1,782.99,3BE65307E3
356,USD,Jermaine,Prasad,20121015,1,2071.4196,DA92FDFD3F
356,AUD,Jermaine,Martinez,20121015,1,2071.4196,D744BB5B95
379,AUD,Lydia,Martinez,20121015,1,2181.5625,BD8E5476B6
368,AUD,Anne,Serrano,20121015,1,2443.35,E7D1FB8B75
370,AUD,Jay,Browning,20121015,1,2443.35,9EF85F9E5D
379,AUD,Jaclyn,Xu,20121015,1,2181.5625,5D03B0BA36
354,USD,Noah,Simmons,20121016,1,2071.4196,948D02DE96
341,USD,Geoffrey,Ashe,20121016,1,782.99,EC0103D6A6
325,USD,Edwin,Lal,20121016,1,782.99,A6D9D334D0
333,USD,Bridget,Nath,20121016,1,782.99,22E2009C98
362,USD,Alexandra,Collins,20121016,1,2049.0982,A68E705BC5
373,AUD,Teresa,Gomez,20121016,1,2181.5625,11BE2C2E0D
368,AUD,Keith,Chander,20121016,1,2443.35,9EB43A20B5
358,CAD,Caleb,Powell,20121017,1,2049.0982,FA37624C18
379,USD,Xavier,Edwards,20121017,1,2181.5625,F6CB547D5A
389,USD,Kari,Prasad,20121017,1,1000.4375,E55F2C4EA9
327,USD,Maria,Price,20121017,1,782.99,BC2FE15946
335,USD,Gregory,Pal,20121017,1,782.99,1C227CF877
354,USD,Shannon,Liang,20121017,1,2071.4196,7B94A2AA1E
321,USD,Blake,Evans,20121017,1,782.99,7A640664D4
352,AUD,Mathew,Hernandez,20121017,1,2071.4196,A8CD2DEDFE
362,AUD,Drew,Tang,20121017,1,2049.0982,A36A16B029
377,GBP,Armando,Diaz,20121018,1,2181.5625,1D818C054A
323,USD,Yolanda,Simpson,20121018,1,782.99,23723831F8
331,USD,Caleb,Wright,20121018,1,782.99,F9847F790A
321,USD,Oscar,Henderson,20121018,1,782.99,EF34F6A7A4
385,USD,Maria,Hall,20121018,1,1000.4375,BBD83FBB43
369,USD,Diana,Rubio,20121019,1,2443.35,70D25CCC2C
370,USD,Richard,Baker,20121019,1,2443.35,A4DDD153E0
323,USD,Danielle,Ward,20121019,1,782.99,82C95BFA67
385,USD,Jacob,Rodriguez,20121019,1,1000.4375,D0D5E8E4AD
389,AUD,Randy,Gao,20121019,1,1000.4375,7BC81EFF47
343,AUD,Micheal,Gutierrez,20121019,1,782.99,70077CAE70
360,USD,Theodore,Jimenez,20121020,1,2049.0982,DFEE8A34CD
373,GBP,Kate,Raje,20121020,1,2181.5625,69338B2BFE
373,USD,Lindsey,Kumar,20121020,1,2181.5625,4C506463DB
325,USD,Dale,She,20121020,1,782.99,28F55F87EC
377,AUD,Carmen,Suri,20121020,1,2181.5625,6D7F2929ED
329,AUD,Roberto,Dominguez,20121020,1,782.99,C4D2F0F880
358,USD,Robert,Li,20121021,1,2049.0982,BFD2E72B8B
356,USD,Caleb,Lopez,20121021,1,2071.4196,0107EF96CD
373,USD,Terrance,Garcia,20121021,1,2181.5625,20B9B58407
377,USD,Clayton,Li,20121021,1,2181.5625,37D0423E82
375,USD,Omar,Rai,20121021,1,2181.5625,BF95CA2ACF
321,GBP,Franklin,Zheng,20121021,1,782.99,72D240F830
377,USD,Misty,Xie,20121021,1,2181.5625,168DD816F4
352,AUD,George,Lopez,20121021,1,2071.4196,0203655891
354,AUD,Bryant,Perez,20121021,1,2071.4196,85F3800947
341,USD,Megan,Brown,20121021,1,782.99,C26D8D5C91
331,USD,Jos-?-e,Miller,20121021,1,782.99,3239F1AE45
352,USD,Alexander,Thompson,20121021,1,2071.4196,CA24FFEBFB
358,AUD,Frank,Romero,20121021,1,2049.0982,155A3B10BF
356,AUD,Derek,Kumar,20121021,1,2071.4196,C095BA5136
370,AUD,Marie,Jimenez,20121021,1,2443.35,FFB6DEE2F4
352,USD,Emily,Bryant,20121022,1,2071.4196,2C2BC1832D
379,GBP,Kristina,Patel,20121022,1,2181.5625,851411F42B
383,USD,Briana,Romero,20121022,1,1000.4375,E79C8CD146
327,USD,Brian,Stewart,20121022,1,782.99,79857844DF
337,GBP,Jamie,Vazquez,20121022,1,782.99,645D5C2145
362,USD,Robin,Ramos,20121022,1,2049.0982,11D8AA08BE
354,AUD,Tabitha,Alvarez,20121022,1,2071.4196,E5144A763C
354,AUD,Jaime,Raji,20121022,1,2071.4196,468277C58B
321,USD,Mackenzie,Carter,20121022,1,782.99,E1B7DA693F
341,USD,Isabel,Price,20121022,1,782.99,46BF306929
389,USD,Rachel,Patterson,20121022,1,1000.4375,61E6BCAD5B
352,AUD,Deanna,Srini,20121022,1,2071.4196,D52B2E23C7
368,AUD,Luke,Kumar,20121022,1,2443.35,02EA45CE5F
369,AUD,Robyn,Blanco,20121022,1,2443.35,123CED3EA6
323,AUD,Jon,Chen,20121022,1,782.99,EB2AAD0646
360,USD,Erin,Murphy,20121023,1,2049.0982,44804E797E
389,GBP,Katie,Yuan,20121023,1,1000.4375,3A5B570EE4
387,USD,Adrian,Sanders,20121023,1,1000.4375,D378486412
377,USD,Carol,Washington,20121023,1,2181.5625,8033EEF068
321,CAD,Stephanie,Ward,20121023,1,782.99,BEC1555BF6
329,USD,Maria,Diaz,20121023,1,782.99,FA1BADA6DA
354,AUD,Meagan,Raman,20121023,1,2071.4196,56B6117943
339,AUD,Ramon,He,20121023,1,782.99,E377B99FB3
335,AUD,Edwin,Li,20121023,1,782.99,C5958E38C1
371,USD,Luis,Parker,20121024,1,2181.5625,2501E78F88
335,GBP,Gina,Gutierrez,20121024,1,782.99,3683304665
373,USD,Natalie,Thompson,20121024,1,2181.5625,942849DBDA
356,AUD,Jeffery,Zheng,20121024,1,2071.4196,DCB307E0B2
358,AUD,Cedric,Yang,20121024,1,2049.0982,8BB2105277
356,AUD,Brendan,Andersen,20121024,1,2071.4196,857E0A6470
352,AUD,Raul,Rai,20121024,1,2071.4196,2E31022E19
370,AUD,Gilbert,Gao,20121024,1,2443.35,E99B6CD048
321,USD,Hailey,Richardson,20121024,1,782.99,70AE28D67C
377,AUD,George,Sara,20121024,1,2181.5625,FE25C2FF2C
321,AUD,Krista,Hernandez,20121024,1,782.99,CF2FF15D20
354,USD,Virginia,Vance,20121025,1,2071.4196,C7EDC8BED5
377,USD,Valerie,Zhang,20121025,1,2181.5625,83CDB87E05
379,GBP,Valerie,Zeng,20121025,1,2181.5625,926BD1CC6C
385,GBP,Krista,Alvarez,20121025,1,1000.4375,F85CFC496F
371,USD,Christian,Henderson,20121025,1,2181.5625,A25BA8A490
356,AUD,Dana,Moreno,20121025,1,2071.4196,4AA1EEF47F
356,AUD,Michele,Goel,20121025,1,2071.4196,F4311E2CE2
371,AUD,Alan,Shen,20121025,1,2181.5625,1325190029
375,USD,Edwin,Shen,20121026,1,2181.5625,5DCDEA72D1
383,USD,Crystal,Lin,20121026,1,1000.4375,933D265B7D
385,AUD,Clarence,Yang,20121026,1,1000.4375,1EF9D66832
373,AUD,Manuel,Srini,20121026,1,2181.5625,BCD5C57B04
371,AUD,Clifford,Sara,20121026,1,2181.5625,94516CF789
371,USD,Marie,Martinez,20121026,1,2181.5625,33E7F20F21
323,AUD,Elijah,Shan,20121026,1,782.99,78D6E95548
354,USD,Rebekah,Sara,20121027,1,2071.4196,70E1C752AD
377,USD,Nathan,Martin,20121027,1,2181.5625,0A49176FAA
369,USD,Armando,Alvarez,20121027,1,2443.35,4BC33254C8
385,USD,Dana,Jim-?-enez,20121027,1,1000.4375,E677C12D1E
325,GBP,Frank,Jimenez,20121027,1,782.99,EF1ADD1E61
329,USD,Christy,Hu,20121027,1,782.99,58521137C9
360,USD,Melody,Munoz,20121027,1,2049.0982,091174B471
360,USD,Audrey,Blanco,20121027,1,2049.0982,E5B3310734
385,USD,Nicole,Blue,20121027,1,1000.4375,7F3C7978C0
360,AUD,Colleen,Shan,20121027,1,2049.0982,3A4D7D4F36
329,AUD,Trevor,Powell,20121027,1,782.99,E528321FBF
356,USD,Miranda,Hayes,20121028,1,2071.4196,B7ED405D9E
377,GBP,Jeremiah,Griffin,20121028,1,2181.5625,8473807B36
356,USD,Bobby,Mehta,20121028,1,2071.4196,2E86FB312C
354,CAD,Mariah,Brooks,20121028,1,2071.4196,2061662400
343,GBP,Mackenzie,Ward,20121028,1,782.99,64B47531E6
356,USD,Linda,Navarro,20121028,1,2071.4196,E4ACF6BF81
354,USD,Nancy,Schmidt,20121028,1,2071.4196,66BE6EF57B
323,USD,Pamela,Srini,20121028,1,782.99,BF5C7B682D
329,USD,Alex,Cox,20121028,1,782.99,BB1BD1F6F8
385,AUD,Tamara,Kumar,20121028,1,1000.4375,B8839AEE70
352,AUD,Ruben,Raman,20121028,1,2071.4196,EE4A3E86C9
360,AUD,Andre,Sanchez,20121028,1,2049.0982,F4DD188877
356,AUD,Edgar,Gonzalez,20121028,1,2071.4196,1BEA43D220
362,USD,Bryan,Cox,20121029,1,2049.0982,F72D128AC5
358,CAD,Julia,Bell,20121029,1,2049.0982,ACB041EF8B
377,USD,Jocelyn,Washington,20121029,1,2181.5625,3895645847
379,GBP,Alisha,He,20121029,1,2181.5625,B2F67E7353
379,USD,Brandi,Diaz,20121029,1,2181.5625,1CA91539AC
356,USD,Anna,Long,20121029,1,2071.4196,1E68908195
360,USD,Steven,Morris,20121029,1,2049.0982,E07A9E2881
377,CAD,Kaitlyn,Garcia,20121029,1,2181.5625,E142259BAB
337,USD,Grace,Lewis,20121029,1,782.99,666F379BAF
354,AUD,Yolanda,Bhat,20121029,1,2071.4196,5C97F68013
354,AUD,Alvin,Ye,20121029,1,2071.4196,3394F71855
356,USD,Jackson,Shan,20121030,1,2071.4196,988928D395
381,USD,Dana,Rubio,20121030,1,1000.4375,1E2AC0010C
381,USD,Alvin,Beck,20121030,1,1000.4375,683459FC09
343,GBP,Francis,Hernandez,20121030,1,782.99,6383CA79AA
337,USD,Garrett,Sanchez,20121030,1,782.99,95ED57B91B
335,USD,Angela,Hughes,20121030,1,782.99,D5EA630179
385,USD,Jon,Tang,20121030,1,1000.4375,B51D0F915D
381,USD,Benjamin,Walker,20121030,1,1000.4375,64217A2282
352,AUD,Shannon,Wu,20121030,1,2071.4196,4C62A8F333
354,AUD,Josue,Dominguez,20121030,1,2071.4196,7DDE61490F
352,AUD,Omar,Raji,20121030,1,2071.4196,A40D898637
333,AUD,Ann,Sai,20121030,1,782.99,721FE8123D
370,AUD,Shaun,Shan,20121030,1,2443.35,B00052B936
368,AUD,Tasha,Rai,20121030,1,2443.35,2E685C83F7
387,GBP,Renee,Torres,20121030,1,1000.4375,78BFEB94F9
362,USD,Julia,Evans,20121031,1,2049.0982,F748688693
358,USD,Aaron,Kumar,20121031,1,2049.0982,BAC5EA3119
325,GBP,Katie,Sharma,20121031,1,782.99,C56028B12C
370,USD,Wyatt,Barnes,20121031,1,2443.35,BAAEDCA308
369,CAD,Andrew,Johnson,20121031,1,2443.35,14F9F5EE75
381,CAD,Jessica,Russell,20121031,1,1000.4375,10A5CD65BB
362,AUD,Kristopher,Malhotra,20121031,1,2049.0982,E051E12B95
352,AUD,Cara,Gao,20121031,1,2071.4196,E278F677F3
377,USD,David,Jenkins,20121031,1,2181.5625,904D9205CF
373,USD,Jermaine,Rodriguez,20121101,1,2181.5625,4A3579EA82
358,USD,Trinity,Howard,20121101,1,2049.0982,5FF3488EA6
358,USD,Candice,Ma,20121101,1,2049.0982,4A70E3462D
383,USD,Alejandro,Zhao,20121101,1,1000.4375,B1D408B47C
381,USD,Carlos,Scott,20121101,1,1000.4375,A28378E7E1
385,USD,Noah,Long,20121101,1,1000.4375,DB390DECD6
333,USD,Wesley,Liu,20121101,1,782.99,DEE4AAFEAD
321,USD,Roger,Chande,20121101,1,782.99,1E23D03D32
358,GBP,Raymond,Malhotra,20121101,1,2049.0982,99980F8A2E
356,USD,Jordan,Turner,20121101,1,2071.4196,AAE9BCBE5E
356,AUD,Patricia,Suri,20121101,1,2071.4196,6E385FB851
360,AUD,Darren,Srini,20121101,1,2049.0982,DCE3C36AF0
327,AUD,Gilbert,Andersen,20121101,1,782.99,BF6598C886
341,AUD,Carolyn,Srini,20121101,1,782.99,936316C530
356,USD,Christian,Flores,20121102,1,2071.4196,723B259058
373,USD,Steven,Watson,20121102,1,2181.5625,E7063C5D7D
354,USD,Faith,Griffin,20121102,1,2071.4196,AD3719D302
352,USD,Riley,Gonzales,20121102,1,2071.4196,C49DE5945B
362,USD,Reginald,Ramos,20121102,1,2049.0982,5FB5C3EFA2
352,GBP,Carly,Xie,20121102,1,2071.4196,F41E3A7D47
337,USD,Taylor,Bryant,20121102,1,782.99,8C584EB43D
329,USD,Robert,Diaz,20121102,1,782.99,1929DBD35C
335,USD,Roberto,Ruiz,20121102,1,782.99,38140500BF
333,CAD,Richard,Thomas,20121102,1,782.99,7B4A9325B0
383,USD,Brian,Cox,20121102,1,1000.4375,18D3C8BF6C
362,AUD,Mason,Evans,20121102,1,2049.0982,B87F0E6570
360,AUD,Kristy,Alvarez,20121102,1,2049.0982,E6B5AB8F83
360,AUD,Javier,Gill,20121102,1,2049.0982,DA9C4A4374
379,AUD,Meghan,Alonso,20121102,1,2181.5625,FEAB813722
368,GBP,Brent,Zhang,20121103,1,2443.35,813B25E312
371,GBP,Franklin,He,20121103,1,2181.5625,623BDC40F5
362,CAD,Ethan,Winston,20121103,1,2049.0982,75E89C77A0
321,USD,Gilbert,Zeng,20121103,1,782.99,AC5047326D
358,USD,Edward,Patterson,20121103,1,2049.0982,1A98D97D81
387,USD,Tyler,Moore,20121103,1,1000.4375,47D3F21330
360,AUD,Calvin,Rai,20121103,1,2049.0982,055F15EB5F
371,AUD,Cesar,Kapoor,20121103,1,2181.5625,1952918D27
373,AUD,Ebony,Prasad,20121103,1,2181.5625,6F76272033
371,GBP,Reginald,Suarez,20121104,1,2181.5625,6E85F8157B
377,GBP,Blake,Diaz,20121104,1,2181.5625,B3E70926D9
379,GBP,Deanna,Chandra,20121104,1,2181.5625,0E1D669F53
358,USD,Latasha,Serrano,20121104,1,2049.0982,4DE1191A82
354,USD,Marcus,Miller,20121104,1,2071.4196,E876BC81CC
387,USD,Jacqueline,Howard,20121104,1,1000.4375,220316F672
323,USD,Isaiah,Richardson,20121104,1,782.99,4AAF26CDD9
362,USD,Latoya,Xu,20121104,1,2049.0982,211E03CD36
358,USD,Lacey,Zheng,20121104,1,2049.0982,08C2BFA7CE
331,USD,Haley,Cooper,20121104,1,782.99,CB95F7E3AF
387,USD,Jesse,Scott,20121104,1,1000.4375,5F8EB2CED3
387,AUD,Natalie,Gonzalez,20121104,1,1000.4375,1D97D34497
358,AUD,Roger,She,20121104,1,2049.0982,AF1BD22DE4
352,AUD,Ebony,Martin,20121104,1,2071.4196,DF50CBD8BD
370,AUD,Carolyn,Diaz,20121104,1,2443.35,8612442A79
377,USD,Mathew,Dominguez,20121105,1,2181.5625,2ABA649A13
360,USD,Mindy,Chander,20121105,1,2049.0982,7D87A8F4B4
354,CAD,Alexandra,Rodriguez,20121105,1,2071.4196,EDC21CD34C
335,USD,Damien,Lu,20121105,1,782.99,CC6D68CC87
381,USD,Hannah,Barnes,20121105,1,1000.4375,3F97D13A44
387,USD,Jennifer,Peterson,20121105,1,1000.4375,BFBC217A6D
387,AUD,Shane,Suri,20121105,1,1000.4375,302AE9EA7D
370,AUD,Leslie,Navarro,20121105,1,2443.35,E82C98B8E9
377,USD,Tommy,Yuan,20121106,1,2181.5625,0F2C3C0B15
327,USD,Melody,Carlson,20121106,1,782.99,6E237571E6
375,USD,Caroline,Simmons,20121106,1,2181.5625,2F3BB52024
356,GBP,Mandar,Samant,20121106,1,2071.4196,9105F58A27
385,AUD,Kristine,Gutierrez,20121106,1,1000.4375,221007ACFE
358,AUD,Dawn,He,20121106,1,2049.0982,AF8C07B83C
371,USD,Alfredo,Rubio,20121107,1,2181.5625,CC7E4AC53C
360,CAD,Elijah,Carter,20121107,1,2049.0982,5EE3C68507
381,GBP,Felicia,Carlson,20121107,1,1000.4375,48A439CDB0
323,GBP,Robin,Gutierrez,20121107,1,782.99,A643965359
352,USD,Kelli,Cai,20121107,1,2071.4196,376ABA6133
362,USD,Katrina,Becker,20121107,1,2049.0982,BEB4BAA607
389,USD,Gabrielle,Gonzales,20121107,1,1000.4375,6B4DA3FD8B
387,CAD,David,Powell,20121107,1,1000.4375,0C00EAD303
387,AUD,Priscilla,Deng,20121107,1,1000.4375,6D6FEDFF8C
362,AUD,Faith,Barnes,20121107,1,2049.0982,41FA36A2BA
358,AUD,Clayton,Chen,20121107,1,2049.0982,641BC890D6
352,AUD,Geoffrey,Raman,20121107,1,2071.4196,47E97BD4D5
368,USD,Brian,Rivera,20121108,1,2443.35,F4D202FE6D
360,USD,Elijah,Chen,20121108,1,2049.0982,0AE89AFE3A
360,USD,Naomi,Gutierrez,20121108,1,2049.0982,CCC3133CC9
381,USD,Madison,Patterson,20121108,1,1000.4375,D1008A0315
389,GBP,Karla,Shan,20121108,1,1000.4375,C09ED8D7F5
337,USD,Lisa,Zeng,20121108,1,782.99,C2D798ED45
360,AUD,Kate,Deng,20121108,1,2049.0982,43AE297286
358,AUD,Harold,Malhotra,20121108,1,2049.0982,B471CED8D6
354,AUD,Arthur,Rodriguez,20121108,1,2071.4196,2CBFB5F341
369,AUD,Frederick,Rodriguez,20121108,1,2443.35,320ABE92A5
331,AUD,Douglas,Subram,20121108,1,782.99,92F537CDCA
341,AUD,Nelson,Suarez,20121108,1,782.99,E5D2BB1704
371,AUD,Henry,Prasad,20121108,1,2181.5625,52287FAD2A
370,GBP,Julian,Wood,20121109,1,2443.35,33A13228A5
381,GBP,Shawn,Black,20121109,1,1000.4375,1C198AD902
381,USD,Stanley,Garcia,20121109,1,1000.4375,40C51175A9
331,GBP,Cory,Sara,20121109,1,782.99,81607734FD
356,AUD,Troy,Arun,20121109,1,2071.4196,83844E1327
333,AUD,Leslie,Dominguez,20121109,1,782.99,36A581875B
321,AUD,Clayton,Zhou,20121109,1,782.99,1F0578289B
339,AUD,Stephanie,Bell,20121109,1,782.99,DF4E21AABA
352,USD,Nina,Kumar,20121109,1,2071.4196,21A92F352D
358,USD,Destiny,Richardson,20121110,1,2049.0982,22CAD4FA4A
381,USD,Maria,Coleman,20121110,1,1000.4375,517E2D2435
362,USD,Victoria,Lee,20121110,1,2049.0982,CF79806E84
381,GBP,Valerie,Chen,20121110,1,1000.4375,6368F284AE
341,USD,Matthew,Miller,20121110,1,782.99,6CC1278846
356,GBP,Bianca,Lu,20121110,1,2071.4196,0BDC13FABC
339,USD,Yolanda,Xu,20121110,1,782.99,ED3BECB901
385,USD,Logan,Jenkins,20121110,1,1000.4375,3320E97576
383,AUD,Seth,Russell,20121110,1,1000.4375,FE8850A759
354,AUD,Jan,Gonzalez,20121110,1,2071.4196,33FDAAFC07
325,AUD,Deanna,Patel,20121110,1,782.99,2031948377
352,AUD,Diane,Gill,20121110,1,2071.4196,9A02291F08
375,GBP,Jessie,Zheng,20121111,1,2181.5625,80C8124E64
360,USD,Tyler,Jones,20121111,1,2049.0982,16F2F9BCA4
381,USD,Lauren,Butler,20121111,1,1000.4375,139D6E5C69
383,AUD,Cheryl,Gutierrez,20121111,1,1000.4375,ED1B067F22
389,AUD,Christy,Sun,20121111,1,1000.4375,162B4E835D
362,AUD,Alexia,Henderson,20121111,1,2049.0982,9415101F09
352,AUD,Lori,Moreno,20121111,1,2071.4196,E05A2A7D11
356,AUD,Savannah,Gonzalez,20121111,1,2071.4196,68C089ABB6
370,AUD,Marc,Vazquez,20121111,1,2443.35,241A71733C
362,USD,Carson,Henderson,20121112,1,2049.0982,79792936FC
379,USD,John,Garcia,20121112,1,2181.5625,167B382F6A
325,USD,Mandy,Ye,20121112,1,782.99,463A8280B4
381,USD,Alex,Gonzalez,20121112,1,1000.4375,A5C210CBC9
389,USD,Abigail,Ward,20121112,1,1000.4375,65A170CF26
389,USD,Sophia,Hill,20121112,1,1000.4375,A9558ED066
352,AUD,Amanda,Jenkins,20121112,1,2071.4196,C8A3C4A3BE
354,AUD,Tina,Sai,20121112,1,2071.4196,A131DBE6D2
377,GBP,Derrick,Moreno,20121113,1,2181.5625,09FB10271E
375,USD,Lisa,Lu,20121113,1,2181.5625,90A65D0FFD
389,USD,Kaitlyn,Butler,20121113,1,1000.4375,49DD589A24
356,GBP,Kirk,Nason,20121113,1,2071.4196,534966ECD0
360,USD,Maurice,Goel,20121113,1,2049.0982,6B93E7755E
335,AUD,Henry,Rana,20121113,1,782.99,E63409F30B
333,AUD,Bob,Alan,20121113,1,782.99,86A4E0F4BF
373,AUD,Francisco,Rodriguez,20121113,1,2181.5625,E71F9131EB
370,USD,Andre,Patel,20121114,1,2443.35,FEE0324395
377,AUD,Mallory,Navarro,20121114,1,2181.5625,C469A59EED
369,GBP,Cassandra,Prasad,20121115,1,2443.35,E8D5FB024A
356,USD,Mya,Coleman,20121115,1,2071.4196,153F6D7883
362,USD,Kelvin,Hu,20121115,1,2049.0982,8584974A33
341,USD,Janice,Bennett,20121115,1,782.99,2FD1378D18
358,AUD,Alberto,Jim-?-enez,20121115,1,2049.0982,8619F11134
360,AUD,Emma,Kelly,20121115,1,2049.0982,4B3EBCCE4A
352,USD,Dakota,Butler,20121115,1,2071.4196,AE126F50D8
373,GBP,Carl,Xie,20121116,1,2181.5625,037F3191A9
371,USD,Nelson,Gill,20121116,1,2181.5625,9D7B30307A
356,USD,Jacob,Clark,20121116,1,2071.4196,CE1ECB169E
356,USD,Katelyn,Brooks,20121116,1,2071.4196,C0EEFE596A
389,USD,Alisha,Huang,20121116,1,1000.4375,D119B77795
360,GBP,Jillian,Prasad,20121116,1,2049.0982,15833A54DB
321,USD,Logan,Bryant,20121116,1,782.99,A1DC14657F
387,USD,Madison,Alexander,20121116,1,1000.4375,FA92601057
321,AUD,Francis,Carlson,20121116,1,782.99,0EA5E23784
377,AUD,Richard,Wood,20121116,1,2181.5625,AB46907705
371,GBP,Bryan,Rivera,20121117,1,2181.5625,C16C9CFBD8
358,USD,Wyatt,Taylor,20121117,1,2049.0982,260F2633EF
387,GBP,Tara,Xie,20121117,1,1000.4375,7C8791B2F7
331,USD,Jacob,Anderson,20121117,1,782.99,BD31EE40BC
371,USD,Allison,King,20121117,1,2181.5625,B97941F372
358,USD,Jacqueline,Hayes,20121117,1,2049.0982,5A4F422366
356,USD,Caleb,Gonzalez,20121117,1,2071.4196,D719F32F24
379,AUD,Willie,Nara,20121117,1,2181.5625,D1FA0D2E7A
369,AUD,Donald,Fernandez,20121117,1,2443.35,5CEEBB9263
333,AUD,Kari,Sanz,20121117,1,782.99,C167A68A47
358,CAD,William,Thomas,20121118,1,2049.0982,8A59C52EC0
358,USD,Omar,Chande,20121118,1,2049.0982,C19E4817A5
389,GBP,Candice,Lin,20121118,1,1000.4375,E0714E6F2C
362,USD,Ronnie,Zeng,20121118,1,2049.0982,2A3DBFF9B3
385,USD,Shelby,Peterson,20121118,1,1000.4375,73544A1084
381,AUD,Erica,Zhu,20121118,1,1000.4375,60A24696A9
362,AUD,Angela,Jenkins,20121118,1,2049.0982,3CEC1B7295
354,AUD,Jessica,Ward,20121118,1,2071.4196,C071470B66
354,AUD,Terry,Raji,20121118,1,2071.4196,6915E5DE15
371,AUD,Danny,Serrano,20121118,1,2181.5625,BC9AEA2323
371,AUD,Ruth,Sai,20121118,1,2181.5625,34B9E23CA0
325,AUD,Jimmy,Jimenez,20121118,1,782.99,4B72CE56E6
356,USD,Marc,Romero,20121119,1,2071.4196,4102A80989
373,GBP,Pedro,Sanz,20121119,1,2181.5625,E3D56F6EA9
375,USD,Franklin,Rai,20121119,1,2181.5625,9DC55C52A1
387,GBP,Russell,Shan,20121119,1,1000.4375,F52DDA7296
321,USD,Diane,Hernandez,20121119,1,782.99,853CE4194D
329,USD,Sydney,Young,20121119,1,782.99,7C4FC58B49
377,USD,Gabriel,Gonzales,20121119,1,2181.5625,F8F225A492
360,GBP,Robyn,Jimenez,20121119,1,2049.0982,66B304B793
360,USD,Tammy,Mehta,20121119,1,2049.0982,3432B4F2AF
360,AUD,Jermaine,Raman,20121119,1,2049.0982,CCC0B31914
362,AUD,Roy,Madan,20121119,1,2049.0982,F33A64BA05
379,AUD,Kristin,Carson,20121119,1,2181.5625,2C927F7C19
373,USD,Julio,Rubio,20121120,1,2181.5625,498AB9038E
379,GBP,Adam,Jenkins,20121120,1,2181.5625,06594808E4
360,USD,Luis,Mitchell,20121120,1,2049.0982,45011CD2A3
362,USD,Chase,Ramirez,20121120,1,2049.0982,E9D151B36A
358,CAD,Jordan,Parker,20121120,1,2049.0982,C5B35D64D5
352,USD,Shawn,Pal,20121120,1,2071.4196,A350AD9037
341,GBP,Jacquelyn,Castro,20121120,1,782.99,9FB5C49BC4
335,USD,Drew,Chande,20121120,1,782.99,4E76D53469
377,USD,Eduardo,Ramirez,20121120,1,2181.5625,1BCBA11415
343,USD,James,Russell,20121120,1,782.99,8970B5381A
329,USD,Ian,James,20121120,1,782.99,1128BF6D1C
329,USD,Nichole,Raji,20121120,1,782.99,3612BE3E31
360,AUD,Kendra,Alvarez,20121120,1,2049.0982,F8EACA2BAB
325,AUD,Morgan,Davis,20121120,1,782.99,52E3B7E8A1
369,AUD,Naomi,Gomez,20121120,1,2443.35,E27A4D3907
371,AUD,Teresa,Jimenez,20121120,1,2181.5625,42D3F10599
379,GBP,Larry,Ortega,20121121,1,2181.5625,0874DA4CFF
387,USD,Michele,Gill,20121121,1,1000.4375,2DA52043D4
379,AUD,Warren,Chow,20121121,1,2181.5625,57CB21B718
327,USD,Cassidy,Ross,20121121,1,782.99,3001248F7D
389,CAD,Fernando,Moore,20121121,1,1000.4375,4CAA9ED3FB
354,AUD,Trevor,Price,20121121,1,2071.4196,1F2EF466E0
358,AUD,Roy,Garcia,20121121,1,2049.0982,0086C001C0
352,USD,Evan,Watson,20121122,1,2071.4196,3525FBD2C6
369,USD,Janet,Sanz,20121122,1,2443.35,7E06A6FDE2
360,USD,Courtney,Hill,20121122,1,2049.0982,F4E258F3B4
362,USD,Marcus,Morris,20121122,1,2049.0982,0086A230B9
358,USD,Faith,Alexander,20121122,1,2049.0982,063B65CDBA
354,USD,Samuel,Perez,20121122,1,2071.4196,3EA710159C
360,USD,Ariana,Gray,20121122,1,2049.0982,E17D969234
333,CAD,Grace,Patterson,20121122,1,782.99,9863C93E00
352,AUD,Briana,Suarez,20121122,1,2071.4196,38BA5A134E
360,AUD,Naomi,Moreno,20121122,1,2049.0982,1CE675F172
371,USD,Terrence,She,20121123,1,2181.5625,B53485D626
362,USD,Jeremiah,Morris,20121123,1,2049.0982,CE97CA293E
362,CAD,Thomas,Thomas,20121123,1,2049.0982,5858FD80D6
354,USD,Anna,Reed,20121123,1,2071.4196,679F8A30C4
343,USD,Isabella,Powell,20121123,1,782.99,47C0AC935D
327,USD,Tyrone,Blanco,20121123,1,782.99,5DC1282A28
354,USD,Samantha,Martinez,20121123,1,2071.4196,E2BE5F92EF
362,AUD,Lacey,Liang,20121123,1,2049.0982,0FB9F0CCBC
360,AUD,Carly,Raje,20121123,1,2049.0982,3E9030A72D
373,AUD,Damien,Raji,20121123,1,2181.5625,4CE1078148
354,USD,Abigail,Ross,20121124,1,2071.4196,FC8BA8D0C4
354,USD,Ana,Bradley,20121124,1,2071.4196,4A6C85D83A
327,USD,Diane,Jimenez,20121124,1,782.99,03ACE09AC6
373,CAD,Trinity,Sanchez,20121124,1,2181.5625,E91C678CAB
321,USD,Matthew,Brown,20121124,1,782.99,07295EEA0E
