ProductKey|CurrencyAlternateKey|Customer_Name|OrderDateKey|OrderQuantity|UnitPrice|SecretCode
356|USD|"Nath,Jenny"|20121125|1|2071,4196|
341|USD|"Luo,Jenny"|20121125|1|782,99|
343|CAD|"Wilson,Victoria"|20121125|1|782,99|
321|CAD|"Garcia,Lucas"|20121125|1|782,99|
371|AUD|"Suri,Marie"|20121125|1|2181,5625|
369|AUD|"Sara,Ross"|20121125|1|2443,35|
373|GBP|"Navarro,Randall"|20121126|1|2181,5625|
370|GBP|"Gomez,Kristine"|20121126|1|2443,35|
368|USD|"Lopez,Ruth"|20121126|1|2443,35|
377|USD|"Ye,Jorge"|20121126|1|2181,5625|
383|USD|"Patel,Johnathan"|20121126|1|1000,4375|
383|GBP|"Ward,Marcus"|20121126|1|1000,4375|
333|USD|"Wilson,David"|20121126|1|782,99|
387|USD|"Wright,Chloe"|20121126|1|1000,4375|
362|AUD|"Johnsen,Willie"|20121126|1|2049,0982|
356|AUD|"Blanco,Victor"|20121126|1|2071,4196|
354|AUD|"He,Gilbert"|20121126|1|2071,4196|
329|AUD|"Lopez,Mayra"|20121126|1|782,99|
371|AUD|"Zheng,Aimee"|20121126|1|2181,5625|
369|AUD|"Diaz,Megan"|20121126|1|2443,35|
369|AUD|"Sara,Tina"|20121126|1|2443,35|
354|USD|"Jenkins,Brianna"|20121127|1|2071,4196|
373|GBP|"Luo,Katrina"|20121127|1|2181,5625|
352|USD|"Young,Mason"|20121127|1|2071,4196|
362|USD|"Powell,Aidan"|20121127|1|2049,0982|
387|USD|"Wang,Candice"|20121127|1|1000,4375|
383|USD|"Andersen,Priscilla"|20121127|1|1000,4375|
339|USD|"Tang,Roger"|20121127|1|782,99|
369|USD|"Allen,Samuel"|20121127|1|2443,35|
371|USD|"Cai,Alejandro"|20121127|1|2181,5625|
358|USD|"Hu,Colleen"|20121127|1|2049,0982|
335|USD|"Richardson,Amanda"|20121127|1|782,99|
327|USD|"Barnes,Abigail"|20121127|1|782,99|
335|CAD|"Blue,Marcus"|20121127|1|782,99|
389|AUD|"Chander,Roger"|20121127|1|1000,4375|
358|AUD|"Cai,Jeffery"|20121127|1|2049,0982|
337|AUD|"Cooper,Alex"|20121127|1|782,99|
369|AUD|"Jiménez,Brandi"|20121127|1|2443,35|
354|USD|"Johnson,Hunter"|20121128|1|2071,4196|
387|USD|"Weber,Clifford"|20121128|1|1000,4375|
377|USD|"Collins,Natalie"|20121128|1|2181,5625|
373|USD|"Wagner,Ronnie"|20121128|1|2181,5625|
337|GBP|"Rai,Warren"|20121128|1|782,99|
339|GBP|"Rodriguez,Jessica"|20121128|1|782,99|
369|USD|"Brown,Alexandra"|20121128|1|2443,35|
389|USD|"Coleman,Jonathan"|20121128|1|1000,4375|
360|AUD|"Torres,Michele"|20121128|1|2049,0982|
368|AUD|"Anand,Chad"|20121128|1|2443,35|
379|AUD|"Andersen,Tara"|20121128|1|2181,5625|
370|AUD|"Patel,Whitney"|20121128|1|2443,35|
369|AUD|"Brooks,Jared"|20121128|1|2443,35|
331|USD|"Nelson,Marcus"|20121128|1|782,99|
331|AUD|"Guo,Cedric"|20121128|1|782,99|
358|USD|"Sanders,Julia"|20121129|1|2049,0982|
381|GBP|"Ye,Rosa"|20121129|1|1000,4375|
354|USD|"Munoz,Janet"|20121129|1|2071,4196|
356|USD|"Huang,Trisha"|20121129|1|2071,4196|
335|GBP|"Li,Suzanne"|20121129|1|782,99|
321|USD|"Garcia,Phillip"|20121129|1|782,99|
360|GBP|"Navarro,Gary"|20121129|1|2049,0982|
360|USD|"Bryant,Kevin"|20121129|1|2049,0982|
358|USD|"Mehta,Candace"|20121129|1|2049,0982|
383|USD|"Luo,Katie"|20121129|1|1000,4375|
356|AUD|"Zhang,Edwin"|20121129|1|2071,4196|
356|AUD|"Cox,Isaac"|20121129|1|2071,4196|
358|AUD|"Serrano,Alberto"|20121129|1|2049,0982|
354|USD|"Wilson,Emma"|20121130|1|2071,4196|
352|GBP|"Coleman,Jessica"|20121130|1|2071,4196|
321|GBP|"Lopez,Michele"|20121130|1|782,99|
341|USD|"Murphy,Sean"|20121130|1|782,99|
323|USD|"Bailey,Caitlin"|20121130|1|782,99|
383|USD|"White,Thomas"|20121130|1|1000,4375|
329|AUD|"Munoz,Sheila"|20121130|1|782,99|
325|AUD|"Hall,Haley"|20121130|1|782,99|
343|AUD|"Martin,Natasha"|20121130|1|782,99|
373|USD|"Suri,Darren"|20121201|1|2181,5625|
387|USD|"Snowden,Victoria"|20121201|1|1000,4375|
329|USD|"Kapoor,Michele"|20121201|1|782,99|
362|USD|"Diaz,Erika"|20121201|1|2049,0982|
335|USD|"Campbell,Savannah"|20121201|1|782,99|
385|USD|"Diaz,Cameron"|20121201|1|1000,4375|
362|AUD|"Schmidt,Steve"|20121201|1|2049,0982|
379|AUD|"Travers,Alexa"|20121201|1|2181,5625|
385|USD|"Gonzalez,Gabriel"|20121201|1|1000,4375|
368|USD|"Hughes,Paige"|20121202|1|2443,35|
360|USD|"Shan,Maurice"|20121202|1|2049,0982|
352|USD|"Chande,Christine"|20121202|1|2071,4196|
387|USD|"Hall,Samantha"|20121202|1|1000,4375|
325|AUD|"Shan,Thomas"|20121202|1|782,99|
337|AUD|"Zheng,Barbara"|20121202|1|782,99|
325|AUD|"Ruiz,Marie"|20121202|1|782,99|
360|USD|"Blanco,Lance"|20121202|1|2049,0982|
356|USD|"Hill,Kevin"|20121203|1|2071,4196|
354|CAD|"Powell,Jocelyn"|20121203|1|2071,4196|
387|USD|"Rivera,Riley"|20121203|1|1000,4375|
379|USD|"Sun,Tiffany"|20121203|1|2181,5625|
377|USD|"Raji,Yolanda"|20121203|1|2181,5625|
354|AUD|"Zhou,Ernest"|20121203|1|2071,4196|
360|AUD|"Blanco,Natasha"|20121203|1|2049,0982|
356|AUD|"Sun,Jorge"|20121203|1|2071,4196|
358|AUD|"Allen,Ian"|20121203|1|2049,0982|
373|AUD|"Munoz,Natasha"|20121203|1|2181,5625|
341|AUD|"Kumar,Barbara"|20121203|1|782,99|
352|USD|"Navarro,Natasha"|20121204|1|2071,4196|
379|USD|"Xie,Shawn"|20121204|1|2181,5625|
389|GBP|"Chander,Jenny"|20121204|1|1000,4375|
358|GBP|"Lee,Jacob"|20121204|1|2049,0982|
343|GBP|"Rubio,Ross"|20121204|1|782,99|
333|CAD|"Washington,Alexia"|20121204|1|782,99|
325|USD|"Walker,Ashley"|20121204|1|782,99|
381|USD|"Lee,Lauren"|20121204|1|1000,4375|
354|AUD|"Xu,Crystal"|20121204|1|2071,4196|
369|AUD|"Sherwood,Irma"|20121204|1|2443,35|
373|AUD|"Guo,Rosa"|20121204|1|2181,5625|
358|USD|"Cook,Ian"|20121205|1|2049,0982|
352|USD|"Bryant,Amanda"|20121205|1|2071,4196|
352|USD|"Lal,Hunter"|20121205|1|2071,4196|
389|GBP|"Alonso,Joy"|20121205|1|1000,4375|
371|USD|"Henderson,Ethan"|20121205|1|2181,5625|
379|GBP|"Andersen,Katrina"|20121205|1|2181,5625|
356|USD|"Wu,Darryl"|20121205|1|2071,4196|
362|USD|"Carlson,Teresa"|20121205|1|2049,0982|
327|USD|"Luo,Bridget"|20121205|1|782,99|
375|USD|"Hughes,Megan"|20121205|1|2181,5625|
368|USD|"Jenkins,Chloe"|20121205|1|2443,35|
325|USD|"Moreno,Julio"|20121205|1|782,99|
335|USD|"Sanchez,Dalton"|20121205|1|782,99|
358|AUD|"Jiménez,Byron"|20121205|1|2049,0982|
360|AUD|"Jenkins,Joan"|20121205|1|2049,0982|
369|AUD|"Zhao,Heather"|20121205|1|2443,35|
362|AUD|"He,Omar"|20121205|1|2049,0982|
356|USD|"Rivera,Jessica"|20121206|1|2071,4196|
358|USD|"Long,Antonio"|20121206|1|2049,0982|
358|USD|"Kumar,Caleb"|20121206|1|2049,0982|
381|USD|"Mitchell,Sophia"|20121206|1|1000,4375|
360|AUD|"Gomez,Kathleen"|20121206|1|2049,0982|
356|AUD|"Chande,Willie"|20121206|1|2071,4196|
368|AUD|"Price,Deb"|20121206|1|2443,35|
352|USD|"Lopez,Rebecca"|20121207|1|2071,4196|
356|USD|"Chapman,Candace"|20121207|1|2071,4196|
356|USD|"Martin,Samantha"|20121207|1|2071,4196|
356|USD|"Guo,Shannon"|20121207|1|2071,4196|
356|GBP|"Blanco,Jacquelyn"|20121207|1|2071,4196|
362|USD|"Ma,Claudia"|20121207|1|2049,0982|
333|USD|"Taylor,David"|20121207|1|782,99|
343|USD|"Cox,Steven"|20121207|1|782,99|
383|USD|"King,Miguel"|20121207|1|1000,4375|
381|AUD|"Yuan,Alicia"|20121207|1|1000,4375|
352|AUD|"Guo,Louis"|20121207|1|2071,4196|
352|AUD|"Vazquez,Anne"|20121207|1|2071,4196|
379|AUD|"Dominguez,Lee"|20121207|1|2181,5625|
377|AUD|"Zheng,Kristen"|20121207|1|2181,5625|
368|USD|"She,Julie"|20121208|1|2443,35|
362|USD|"Li,Micah"|20121208|1|2049,0982|
356|USD|"Raje,Nicolas"|20121208|1|2071,4196|
352|USD|"Zhang,Caleb"|20121208|1|2071,4196|
358|AUD|"Ramos,Leslie"|20121208|1|2049,0982|
356|AUD|"Rodriguez,Bobby"|20121208|1|2071,4196|
379|AUD|"He,Susan"|20121208|1|2181,5625|
368|AUD|"Liu,Kelli"|20121208|1|2443,35|
343|AUD|"Lal,Gabriel"|20121208|1|782,99|
375|USD|"Arun,Toni"|20121208|1|2181,5625|
362|USD|"Griffin,Katherine"|20121209|1|2049,0982|
354|USD|"Carter,Isaiah"|20121209|1|2071,4196|
370|GBP|"Raman,Bryant"|20121209|1|2443,35|
375|USD|"Carter,Gabrielle"|20121209|1|2181,5625|
381|GBP|"Xie,Katie"|20121209|1|1000,4375|
352|USD|"Moreno,Billy"|20121209|1|2071,4196|
368|USD|"Richardson,Adrian"|20121209|1|2443,35|
339|USD|"Patel,Kristopher"|20121209|1|782,99|
360|AUD|"Li,Margaret"|20121209|1|2049,0982|
352|AUD|"Cooper,Cody"|20121209|1|2071,4196|
358|AUD|"Hernandez,Erika"|20121209|1|2049,0982|
360|USD|"Alexander,Isabella"|20121210|1|2049,0982|
354|USD|"Wood,Jocelyn"|20121210|1|2071,4196|
352|USD|"Prasad,Dominique"|20121210|1|2071,4196|
371|USD|"Ma,Susan"|20121210|1|2181,5625|
333|USD|"Ross,Alexis"|20121210|1|782,99|
385|AUD|"Torres,Monique"|20121210|1|1000,4375|
352|AUD|"Kovar,Tabitha"|20121210|1|2071,4196|
368|AUD|"Muñoz,Jaime"|20121210|1|2443,35|
370|AUD|"Luo,Jerry"|20121210|1|2443,35|
379|AUD|"Alonso,Diana"|20121210|1|2181,5625|
352|USD|"Gonzales,Caroline"|20121211|1|2071,4196|
379|USD|"Srini,Erick"|20121211|1|2181,5625|
385|USD|"Simmons,Hailey"|20121211|1|1000,4375|
358|GBP|"Gomez,Beth"|20121211|1|2049,0982|
356|GBP|"Moreno,Paula"|20121211|1|2071,4196|
343|USD|"Sanchez,Roy"|20121211|1|782,99|
356|USD|"Ye,Laura"|20121211|1|2071,4196|
381|AUD|"Moore,Olivia"|20121211|1|1000,4375|
368|AUD|"Sun,Dennis"|20121211|1|2443,35|
343|AUD|"Zhang,Kristen"|20121211|1|782,99|
333|AUD|"Lin,Clayton"|20121211|1|782,99|
354|USD|"Bailey,Abigail"|20121212|1|2071,4196|
379|USD|"Cai,Kristen"|20121212|1|2181,5625|
368|USD|"Yang,Jake"|20121212|1|2443,35|
379|USD|"Griffin,Alexia"|20121212|1|2181,5625|
356|USD|"Sai,Joel"|20121212|1|2071,4196|
335|GBP|"Subram,Gerald"|20121212|1|782,99|
341|USD|"Arun,Bruce"|20121212|1|782,99|
333|USD|"Wright,Nathan"|20121212|1|782,99|
356|AUD|"Zhu,Sandra"|20121212|1|2071,4196|
356|AUD|"Xu,Colin"|20121212|1|2071,4196|
354|AUD|"Anderson,Victoria"|20121212|1|2071,4196|
370|AUD|"Navarro,Eddie"|20121212|1|2443,35|
371|AUD|"Martinez,Jay"|20121212|1|2181,5625|
389|AUD|"Hu,Susan"|20121212|1|1000,4375|
381|USD|"Ortega,Alberto"|20121213|1|1000,4375|
379|USD|"Li,Colleen"|20121213|1|2181,5625|
383|USD|"Carlson,Julio"|20121213|1|1000,4375|
341|USD|"Gonzalez,Nancy"|20121213|1|782,99|
352|USD|"Subram,Abby"|20121213|1|2071,4196|
321|USD|"Morgan,Gabrielle"|20121213|1|782,99|
370|AUD|"Wang,Roger"|20121213|1|2443,35|
356|USD|"Edwards,James"|20121214|1|2071,4196|
379|USD|"Saunders,Carol"|20121214|1|2181,5625|
389|USD|"Kumar,Darrell"|20121214|1|1000,4375|
360|GBP|"Gonzales,Katherine"|20121214|1|2049,0982|
337|USD|"Gomez,Max"|20121214|1|782,99|
354|USD|"Lopez,Marco"|20121214|1|2071,4196|
358|AUD|"Vazquez,Rebekah"|20121214|1|2049,0982|
360|AUD|"Lin,Dennis"|20121214|1|2049,0982|
371|AUD|"Sharma,Lindsay"|20121214|1|2181,5625|
383|AUD|"Rai,Tonya"|20121214|1|1000,4375|
352|USD|"Sanchez,Tina"|20121215|1|2071,4196|
370|GBP|"Chen,Marshall"|20121215|1|2443,35|
369|GBP|"Garcia,Kristopher"|20121215|1|2443,35|
354|USD|"Zhu,Micah"|20121215|1|2071,4196|
356|GBP|"Liu,Stacey"|20121215|1|2071,4196|
337|USD|"Blue,Olivia"|20121215|1|782,99|
387|USD|"Price,Elizabeth"|20121215|1|1000,4375|
358|AUD|"Deng,Jodi"|20121215|1|2049,0982|
354|USD|"Powell,Robert"|20121216|1|2071,4196|
354|USD|"West,Jordyn"|20121216|1|2071,4196|
383|USD|"Srini,Barry"|20121216|1|1000,4375|
375|USD|"Rubio,Darren"|20121216|1|2181,5625|
379|USD|"Sun,Kelvin"|20121216|1|2181,5625|
375|USD|"Malhotra,Monica"|20121216|1|2181,5625|
368|USD|"Chen,Dawn"|20121216|1|2443,35|
377|USD|"Rubio,Craig"|20121216|1|2181,5625|
362|GBP|"Yang,Kelvin"|20121216|1|2049,0982|
356|USD|"Mehta,Adriana"|20121216|1|2071,4196|
329|USD|"Cooper,Evan"|20121216|1|782,99|
321|USD|"Deng,Marshall"|20121216|1|782,99|
321|USD|"Watson,Jennifer"|20121216|1|782,99|
329|USD|"Gonzalez,Edward"|20121216|1|782,99|
356|USD|"Goel,Grant"|20121217|1|2071,4196|
362|USD|"Hill,Madeline"|20121217|1|2049,0982|
337|GBP|"Schmidt,Michele"|20121217|1|782,99|
381|AUD|"Zhou,Autumn"|20121217|1|1000,4375|
341|CAD|"Campbell,Wyatt"|20121217|1|782,99|
381|USD|"Robinson,Jeremy"|20121217|1|1000,4375|
356|AUD|"Li,Barbara"|20121217|1|2071,4196|
360|AUD|"Navarro,Renee"|20121217|1|2049,0982|
356|AUD|"Raman,Cindy"|20121217|1|2071,4196|
369|AUD|"Ma,Laura"|20121217|1|2443,35|
362|USD|"Kumar,Kevin"|20121218|1|2049,0982|
354|USD|"Butler,Jacqueline"|20121218|1|2071,4196|
368|GBP|"Perez,Regina"|20121218|1|2443,35|
370|GBP|"Song,Lolan"|20121218|1|2443,35|
321|GBP|"Serrano,Larry"|20121218|1|782,99|
337|USD|"Pal,Johnny"|20121218|1|782,99|
381|USD|"Edwards,Mary"|20121218|1|1000,4375|
383|USD|"Stewart,Bailey"|20121218|1|1000,4375|
387|USD|"Diaz,Nathan"|20121218|1|1000,4375|
362|AUD|"Liang,Amy"|20121218|1|2049,0982|
371|AUD|"Ramos,Roy"|20121218|1|2181,5625|
377|AUD|"Gonzalez,Clifford"|20121218|1|2181,5625|
377|AUD|"Patel,Harold"|20121218|1|2181,5625|
337|AUD|"Gao,Susan"|20121218|1|782,99|
339|AUD|"Chande,Mindy"|20121218|1|782,99|
333|AUD|"Tang,Nina"|20121218|1|782,99|
360|USD|"Martin,Kayla"|20121219|1|2049,0982|
356|USD|"Hayes,Marissa"|20121219|1|2071,4196|
369|USD|"Andersen,Barbara"|20121219|1|2443,35|
381|USD|"Srini,Raymond"|20121219|1|1000,4375|
329|USD|"Garcia,Dominic"|20121219|1|782,99|
343|AUD|"Dominguez,Raquel"|20121219|1|782,99|
358|USD|"Coleman,Jackson"|20121220|1|2049,0982|
379|USD|"Carlson,Daisy"|20121220|1|2181,5625|
371|USD|"Ramos,Renee"|20121220|1|2181,5625|
369|USD|"Peterson,Zoe"|20121220|1|2443,35|
341|USD|"Richardson,Eduardo"|20121220|1|782,99|
389|USD|"Gonzalez,Chloe"|20121220|1|1000,4375|
387|AUD|"Patel,Monica"|20121220|1|1000,4375|
356|AUD|"Alonso,Naomi"|20121220|1|2071,4196|
354|AUD|"Patel,Abby"|20121220|1|2071,4196|
358|USD|"Ross,Jackson"|20121221|1|2049,0982|
369|USD|"Shan,Christy"|20121221|1|2443,35|
354|USD|"Nara,Bridget"|20121221|1|2071,4196|
358|USD|"Serrano,Janet"|20121221|1|2049,0982|
352|USD|"Xu,Karla"|20121221|1|2071,4196|
385|USD|"Lal,Sharon"|20121221|1|1000,4375|
331|USD|"Richardson,Marcus"|20121221|1|782,99|
329|USD|"Kelly,Nicole"|20121221|1|782,99|
352|AUD|"Xu,Kristen"|20121221|1|2071,4196|
362|AUD|"Prasad,George"|20121221|1|2049,0982|
354|AUD|"Goldberg,Mindy"|20121221|1|2071,4196|
369|USD|"Sharma,Tommy"|20121222|1|2443,35|
356|USD|"Chande,Calvin"|20121222|1|2071,4196|
360|GBP|"Sharma,Nicolas"|20121222|1|2049,0982|
323|USD|"Martin,Kristi"|20121222|1|782,99|
381|AUD|"Kumar,Robert"|20121222|1|1000,4375|
389|AUD|"Ashe,Brad"|20121222|1|1000,4375|
358|AUD|"Deng,Gilbert"|20121222|1|2049,0982|
373|AUD|"Sun,Suzanne"|20121222|1|2181,5625|
377|AUD|"Zhou,Gilbert"|20121222|1|2181,5625|
362|USD|"Suri,Denise"|20121223|1|2049,0982|
360|GBP|"Van,Bryant"|20121223|1|2049,0982|
329|USD|"Green,Katherine"|20121223|1|782,99|
358|AUD|"Davis,Seth"|20121223|1|2049,0982|
373|AUD|"Ma,Franklin"|20121223|1|2181,5625|
341|AUD|"Gill,Mathew"|20121223|1|782,99|
383|AUD|"Rana,Ross"|20121223|1|1000,4375|
323|GBP|"Rogers,Christina"|20121223|1|782,99|
362|USD|"Rodriguez,Emily"|20121224|1|2049,0982|
373|USD|"Beck,Brendan"|20121224|1|2181,5625|
368|GBP|"Rana,Allen"|20121224|1|2443,35|
373|USD|"Martinez,Candace"|20121224|1|2181,5625|
371|USD|"Shen,Ashlee"|20121224|1|2181,5625|
369|GBP|"Gutierrez,Craig"|20121224|1|2443,35|
368|USD|"Sun,Cedric"|20121224|1|2443,35|
362|USD|"Goel,Sheena"|20121224|1|2049,0982|
371|USD|"Smith,Emmanuel"|20121224|1|2181,5625|
358|AUD|"Flores,Connor"|20121224|1|2049,0982|
354|AUD|"Ferrier,Edwin"|20121224|1|2071,4196|
362|AUD|"Kumar,Bridget"|20121224|1|2049,0982|
356|AUD|"Martinez,Manuel"|20121224|1|2071,4196|
356|USD|"Evans,Miguel"|20121225|1|2071,4196|
368|USD|"Weber,Tammy"|20121225|1|2443,35|
352|USD|"Ma,Colleen"|20121225|1|2071,4196|
354|USD|"Sai,Cindy"|20121225|1|2071,4196|
341|USD|"Carlson,Walter"|20121225|1|782,99|
375|USD|"Ramos,Dwayne"|20121225|1|2181,5625|
329|USD|"Johnson,Devin"|20121225|1|782,99|
385|USD|"Diaz,Natalie"|20121225|1|1000,4375|
352|AUD|"Lal,Alicia"|20121225|1|2071,4196|
352|AUD|"Gutierrez,Kari"|20121225|1|2071,4196|
370|AUD|"Rai,Melvin"|20121225|1|2443,35|
341|AUD|"Perez,Virginia"|20121225|1|782,99|
327|AUD|"Hill,Luis"|20121225|1|782,99|
358|USD|"Foster,Gabriel"|20121226|1|2049,0982|
360|USD|"Winston,Samuel"|20121226|1|2049,0982|
358|USD|"Cox,Amanda"|20121226|1|2049,0982|
339|USD|"Alexander,Isabelle"|20121226|1|782,99|
360|AUD|"Shen,Katrina"|20121226|1|2049,0982|
358|AUD|"Perez,Kyle"|20121226|1|2049,0982|
373|AUD|"Zeng,Warren"|20121226|1|2181,5625|
360|CAD|"Bryant,Zachary"|20121227|1|2049,0982|
352|USD|"Gao,Shannon"|20121227|1|2071,4196|
371|GBP|"Goel,Shawn"|20121227|1|2181,5625|
362|GBP|"Rana,Cassandra"|20121227|1|2049,0982|
354|USD|"Raji,Johnny"|20121227|1|2071,4196|
329|USD|"Rodriguez,Logan"|20121227|1|782,99|
354|AUD|"Suri,Mayra"|20121227|1|2071,4196|
358|AUD|"Andersen,Marshall"|20121227|1|2049,0982|
360|AUD|"Hernandez,Javier"|20121227|1|2049,0982|
373|AUD|"Garcia,Preston"|20121227|1|2181,5625|
380|AUD|"Zhu,Alisha"|20121228|1|2443,35|
479|AUD|"Zhu,Alisha"|20121228|1|8,99|
577|AUD|"Xu,Dawn"|20121228|1|1214,85|
217|AUD|"Xu,Dawn"|20121228|1|34,99|
353|USD|"Vazquez,Ricky"|20121228|1|2319,99|
478|USD|"Vazquez,Ricky"|20121228|1|9,99|
477|USD|"Vazquez,Ricky"|20121228|1|4,99|
378|USD|"Chande,Brad"|20121228|1|2443,35|
540|USD|"Chande,Brad"|20121228|1|32,60|
529|USD|"Chande,Brad"|20121228|1|3,99|
486|USD|"Chande,Brad"|20121228|1|159,00|
374|USD|"Russell,Hailey"|20121228|1|2443,35|
479|USD|"Russell,Hailey"|20121228|1|8,99|
477|USD|"Russell,Hailey"|20121228|1|4,99|
214|USD|"Russell,Hailey"|20121228|1|34,99|
231|USD|"Russell,Hailey"|20121228|1|49,99|
372|USD|"Henderson,Kaitlyn"|20121228|1|2443,35|
529|USD|"Henderson,Kaitlyn"|20121228|1|3,99|
540|USD|"Henderson,Kaitlyn"|20121228|1|32,60|
214|USD|"Henderson,Kaitlyn"|20121228|1|34,99|
581|CAD|"Washington,Lauren"|20121228|1|1700,99|
234|CAD|"Washington,Lauren"|20121228|1|49,99|
581|USD|"Perry,Taylor"|20121228|1|1700,99|
234|USD|"Perry,Taylor"|20121228|1|49,99|
353|USD|"Richardson,Trinity"|20121228|1|2319,99|
537|USD|"Richardson,Trinity"|20121228|1|35,00|
528|USD|"Richardson,Trinity"|20121228|1|4,99|
222|USD|"Richardson,Trinity"|20121228|1|34,99|
571|USD|"Arun,Brandy"|20121228|1|742,35|
541|USD|"Arun,Brandy"|20121228|1|28,99|
530|USD|"Arun,Brandy"|20121228|1|4,99|
573|USD|"Price,Jennifer"|20121228|1|2384,07|
606|USD|"Allen,Isaac"|20121228|1|539,99|
538|USD|"Allen,Isaac"|20121228|1|21,49|
606|USD|"Blanco,Audrey"|20121228|1|539,99|
376|AUD|"Gomez,Tabitha"|20121229|1|2443,35|
217|AUD|"Gomez,Tabitha"|20121229|1|34,99|
467|AUD|"Gomez,Tabitha"|20121229|1|24,49|
580|GBP|"Xu,Derek"|20121229|1|1700,99|
529|GBP|"Xu,Derek"|20121229|1|3,99|
539|GBP|"Xu,Derek"|20121229|1|24,99|
363|USD|"Martinez,Denise"|20121229|1|2294,99|
478|USD|"Martinez,Denise"|20121229|1|9,99|
477|USD|"Martinez,Denise"|20121229|1|4,99|
214|USD|"Martinez,Denise"|20121229|1|34,99|
363|USD|"Cai,Lisa"|20121229|1|2294,99|
214|USD|"Cai,Lisa"|20121229|1|34,99|
363|CAD|"King,Jordan"|20121229|1|2294,99|
485|CAD|"King,Jordan"|20121229|1|21,98|
363|USD|"Price,Abigail"|20121229|1|2294,99|
485|USD|"Price,Abigail"|20121229|1|21,98|
217|USD|"Price,Abigail"|20121229|1|34,99|
588|AUD|"Jimenez,Melody"|20121229|1|769,49|
528|AUD|"Jimenez,Melody"|20121229|1|4,99|
536|AUD|"Jimenez,Melody"|20121229|1|29,99|
604|AUD|"Gutierrez,Adrienne"|20121229|1|539,99|
479|AUD|"Gutierrez,Adrienne"|20121229|1|8,99|
477|AUD|"Gutierrez,Adrienne"|20121229|1|4,99|
222|AUD|"Gutierrez,Adrienne"|20121229|1|34,99|
234|AUD|"Gutierrez,Adrienne"|20121229|1|49,99|
363|AUD|"Patterson,Kyle"|20121229|1|2294,99|
478|AUD|"Patterson,Kyle"|20121229|1|9,99|
477|AUD|"Patterson,Kyle"|20121229|1|4,99|
225|AUD|"Patterson,Kyle"|20121229|1|8,99|
357|AUD|"Alvarez,Janet"|20121229|1|2319,99|
478|AUD|"Alvarez,Janet"|20121229|1|9,99|
477|AUD|"Alvarez,Janet"|20121229|1|4,99|
606|USD|"Morgan,Ian"|20121229|1|539,99|
479|USD|"Morgan,Ian"|20121229|1|8,99|
225|USD|"Morgan,Ian"|20121229|1|8,99|
477|USD|"Morgan,Ian"|20121229|1|4,99|
390|GBP|"Jiménez,Javier"|20121229|1|1120,49|
217|GBP|"Jiménez,Javier"|20121229|1|34,99|
573|GBP|"Patel,Joel"|20121229|1|2384,07|
222|GBP|"Patel,Joel"|20121229|1|34,99|
578|USD|"Sutton,Christine"|20121229|1|1214,85|
489|USD|"Sutton,Christine"|20121229|1|53,99|
372|AUD|"Nara,Latoya"|20121230|1|2443,35|
479|AUD|"Nara,Latoya"|20121230|1|8,99|
477|AUD|"Nara,Latoya"|20121230|1|4,99|
374|AUD|"Foster,Lucas"|20121230|1|2443,35|
355|GBP|"Hernandez,Anne"|20121230|1|2319,99|
478|GBP|"Hernandez,Anne"|20121230|1|9,99|
477|GBP|"Hernandez,Anne"|20121230|1|4,99|
222|GBP|"Hernandez,Anne"|20121230|1|34,99|
361|GBP|"Raji,Franklin"|20121230|1|2294,99|
478|GBP|"Raji,Franklin"|20121230|1|9,99|
477|GBP|"Raji,Franklin"|20121230|1|4,99|
225|GBP|"Raji,Franklin"|20121230|1|8,99|
357|USD|"Navarro,Frank"|20121230|1|2319,99|
478|USD|"Navarro,Frank"|20121230|1|9,99|
477|USD|"Navarro,Frank"|20121230|1|4,99|
214|USD|"Navarro,Frank"|20121230|1|34,99|
372|USD|"Lu,Brent"|20121230|1|2443,35|
222|USD|"Lu,Brent"|20121230|1|34,99|
593|USD|"Deng,Keith"|20121230|1|564,99|
485|USD|"Deng,Keith"|20121230|1|21,98|
217|USD|"Deng,Keith"|20121230|1|34,99|
465|USD|"Deng,Keith"|20121230|1|24,49|
361|USD|"Collins,Stephanie"|20121230|1|2294,99|
222|USD|"Collins,Stephanie"|20121230|1|34,99|
565|GBP|"Kumar,Clayton"|20121230|1|742,35|
482|GBP|"Kumar,Clayton"|20121230|1|8,99|
384|AUD|"Rai,Melvin"|20121230|1|1120,49|
539|AUD|"Rai,Melvin"|20121230|1|24,99|
529|AUD|"Rai,Melvin"|20121230|1|3,99|
214|AUD|"Rai,Melvin"|20121230|1|34,99|
488|AUD|"Rai,Melvin"|20121230|1|53,99|
576|AUD|"King,Maria"|20121230|1|2384,07|
222|AUD|"King,Maria"|20121230|1|34,99|
584|AUD|"Patel,Ruben"|20121230|1|539,99|
479|AUD|"Patel,Ruben"|20121230|1|8,99|
477|AUD|"Patel,Ruben"|20121230|1|4,99|
361|AUD|"Alvarez,Kari"|20121230|1|2294,99|
537|AUD|"Alvarez,Kari"|20121230|1|35,00|
355|AUD|"Deng,April"|20121230|1|2319,99|
485|AUD|"Deng,April"|20121230|1|21,98|
478|AUD|"Deng,April"|20121230|1|9,99|
477|AUD|"Deng,April"|20121230|1|4,99|
225|AUD|"Deng,April"|20121230|1|8,99|
353|AUD|"Hu,Alvin"|20121230|1|2319,99|
528|AUD|"Hu,Alvin"|20121230|1|4,99|
